model,served_models_json,base_url,prompt_version,mode,temperature,seed,thinking_enabled,max_completion_tokens,structured_output,route_names_json,conditions_json,dataset,dataset_sha256,routes,routes_sha256,case_count_per_condition,request_count,created_at_utc,condition,mode,id,difficulty,message,expected_route,predicted_route,correct,reason,prompt_route_order,enum_route_order,structured_response,prompt_tokens,completion_tokens,error,request_latency_sec
qwen3-4b,"[""qwen3-4b""]",http://localhost:8000,structured-factorial-v1,route-only,0,0,False,128,json_schema,"[""CONTINUE"", ""NEW""]","{""E1"": {""prompt_order"": [""CONTINUE"", ""NEW""], ""enum_order"": [""CONTINUE"", ""NEW""]}, ""E2"": {""prompt_order"": [""NEW"", ""CONTINUE""], ""enum_order"": [""CONTINUE"", ""NEW""]}, ""E3"": {""prompt_order"": [""CONTINUE"", ""NEW""], ""enum_order"": [""NEW"", ""CONTINUE""]}, ""E4"": {""prompt_order"": [""NEW"", ""CONTINUE""], ""enum_order"": [""NEW"", ""CONTINUE""]}}",dataset_v2.jsonl,fe6357ef072442689848d72f942828f5d12da4f71611fd86b4f9ceeddad6088c,routes_continue_first.json,cfdff764daf9e962e49fb05003148c1469462fc1e0558573cf08a02430da4561,30,120,2026-09-07T15:47:18.618081+00:00,E1,route-only,case_011,easy,Теперь создай отпуск Иванову.,NEW,NEW,True,,"[""CONTINUE"", ""NEW""]","[""CONTINUE"", ""NEW""]","{""route"": ""NEW""}",321,10,,0.1552683830013848
qwen3-4b,"[""qwen3-4b""]",http://localhost:8000,structured-factorial-v1,route-only,0,0,False,128,json_schema,"[""CONTINUE"", ""NEW""]","{""E1"": {""prompt_order"": [""CONTINUE"", ""NEW""], ""enum_order"": [""CONTINUE"", ""NEW""]}, ""E2"": {""prompt_order"": [""NEW"", ""CONTINUE""], ""enum_order"": [""CONTINUE"", ""NEW""]}, ""E3"": {""prompt_order"": [""CONTINUE"", ""NEW""], ""enum_order"": [""NEW"", ""CONTINUE""]}, ""E4"": {""prompt_order"": [""NEW"", ""CONTINUE""], ""enum_order"": [""NEW"", ""CONTINUE""]}}",dataset_v2.jsonl,fe6357ef072442689848d72f942828f5d12da4f71611fd86b4f9ceeddad6088c,routes_continue_first.json,cfdff764daf9e962e49fb05003148c1469462fc1e0558573cf08a02430da4561,30,120,2026-09-07T15:47:18.618081+00:00,E1,route-only,case_012,easy,"Да, у всех отчётов белый экран.",CONTINUE,CONTINUE,True,,"[""CONTINUE"", ""NEW""]","[""CONTINUE"", ""NEW""]","{""route"": ""CONTINUE""}",327,11,,0.164979064000363
qwen3-4b,"[""qwen3-4b""]",http://localhost:8000,structured-factorial-v1,route-only,0,0,False,128,json_schema,"[""CONTINUE"", ""NEW""]","{""E1"": {""prompt_order"": [""CONTINUE"", ""NEW""], ""enum_order"": [""CONTINUE"", ""NEW""]}, ""E2"": {""prompt_order"": [""NEW"", ""CONTINUE""], ""enum_order"": [""CONTINUE"", ""NEW""]}, ""E3"": {""prompt_order"": [""CONTINUE"", ""NEW""], ""enum_order"": [""NEW"", ""CONTINUE""]}, ""E4"": {""prompt_order"": [""NEW"", ""CONTINUE""], ""enum_order"": [""NEW"", ""CONTINUE""]}}",dataset_v2.jsonl,fe6357ef072442689848d72f942828f5d12da4f71611fd86b4f9ceeddad6088c,routes_continue_first.json,cfdff764daf9e962e49fb05003148c1469462fc1e0558573cf08a02430da4561,30,120,2026-09-07T15:47:18.618081+00:00,E1,route-only,case_013,medium,А адрес доставки ещё можно изменить?,CONTINUE,CONTINUE,True,,"[""CONTINUE"", ""NEW""]","[""CONTINUE"", ""NEW""]","{""route"": ""CONTINUE""}",313,11,,0.1655192239995813
qwen3-4b,"[""qwen3-4b""]",http://localhost:8000,structured-factorial-v1,route-only,0,0,False,128,json_schema,"[""CONTINUE"", ""NEW""]","{""E1"": {""prompt_order"": [""CONTINUE"", ""NEW""], ""enum_order"": [""CONTINUE"", ""NEW""]}, ""E2"": {""prompt_order"": [""NEW"", ""CONTINUE""], ""enum_order"": [""CONTINUE"", ""NEW""]}, ""E3"": {""prompt_order"": [""CONTINUE"", ""NEW""], ""enum_order"": [""NEW"", ""CONTINUE""]}, ""E4"": {""prompt_order"": [""NEW"", ""CONTINUE""], ""enum_order"": [""NEW"", ""CONTINUE""]}}",dataset_v2.jsonl,fe6357ef072442689848d72f942828f5d12da4f71611fd86b4f9ceeddad6088c,routes_continue_first.json,cfdff764daf9e962e49fb05003148c1469462fc1e0558573cf08a02430da4561,30,120,2026-09-07T15:47:18.618081+00:00,E1,route-only,case_014,medium,А где изменить email в профиле?,NEW,NEW,True,,"[""CONTINUE"", ""NEW""]","[""CONTINUE"", ""NEW""]","{""route"": ""NEW""}",314,10,,0.15518687900475925
qwen3-4b,"[""qwen3-4b""]",http://localhost:8000,structured-factorial-v1,route-only,0,0,False,128,json_schema,"[""CONTINUE"", ""NEW""]","{""E1"": {""prompt_order"": [""CONTINUE"", ""NEW""], ""enum_order"": [""CONTINUE"", ""NEW""]}, ""E2"": {""prompt_order"": [""NEW"", ""CONTINUE""], ""enum_order"": [""CONTINUE"", ""NEW""]}, ""E3"": {""prompt_order"": [""CONTINUE"", ""NEW""], ""enum_order"": [""NEW"", ""CONTINUE""]}, ""E4"": {""prompt_order"": [""NEW"", ""CONTINUE""], ""enum_order"": [""NEW"", ""CONTINUE""]}}",dataset_v2.jsonl,fe6357ef072442689848d72f942828f5d12da4f71611fd86b4f9ceeddad6088c,routes_continue_first.json,cfdff764daf9e962e49fb05003148c1469462fc1e0558573cf08a02430da4561,30,120,2026-09-07T15:47:18.618081+00:00,E1,route-only,case_015,medium,"На /reports, в основном при больших отчётах.",CONTINUE,CONTINUE,True,,"[""CONTINUE"", ""NEW""]","[""CONTINUE"", ""NEW""]","{""route"": ""CONTINUE""}",317,11,,0.16118754699709825
qwen3-4b,"[""qwen3-4b""]",http://localhost:8000,structured-factorial-v1,route-only,0,0,False,128,json_schema,"[""CONTINUE"", ""NEW""]","{""E1"": {""prompt_order"": [""CONTINUE"", ""NEW""], ""enum_order"": [""CONTINUE"", ""NEW""]}, ""E2"": {""prompt_order"": [""NEW"", ""CONTINUE""], ""enum_order"": [""CONTINUE"", ""NEW""]}, ""E3"": {""prompt_order"": [""CONTINUE"", ""NEW""], ""enum_order"": [""NEW"", ""CONTINUE""]}, ""E4"": {""prompt_order"": [""NEW"", ""CONTINUE""], ""enum_order"": [""NEW"", ""CONTINUE""]}}",dataset_v2.jsonl,fe6357ef072442689848d72f942828f5d12da4f71611fd86b4f9ceeddad6088c,routes_continue_first.json,cfdff764daf9e962e49fb05003148c1469462fc1e0558573cf08a02430da4561,30,120,2026-09-07T15:47:18.618081+00:00,E1,route-only,case_016,medium,Как создать нового пользователя через API?,NEW,NEW,True,,"[""CONTINUE"", ""NEW""]","[""CONTINUE"", ""NEW""]","{""route"": ""NEW""}",310,10,,0.15479542999673868
qwen3-4b,"[""qwen3-4b""]",http://localhost:8000,structured-factorial-v1,route-only,0,0,False,128,json_schema,"[""CONTINUE"", ""NEW""]","{""E1"": {""prompt_order"": [""CONTINUE"", ""NEW""], ""enum_order"": [""CONTINUE"", ""NEW""]}, ""E2"": {""prompt_order"": [""NEW"", ""CONTINUE""], ""enum_order"": [""CONTINUE"", ""NEW""]}, ""E3"": {""prompt_order"": [""CONTINUE"", ""NEW""], ""enum_order"": [""NEW"", ""CONTINUE""]}, ""E4"": {""prompt_order"": [""NEW"", ""CONTINUE""], ""enum_order"": [""NEW"", ""CONTINUE""]}}",dataset_v2.jsonl,fe6357ef072442689848d72f942828f5d12da4f71611fd86b4f9ceeddad6088c,routes_continue_first.json,cfdff764daf9e962e49fb05003148c1469462fc1e0558573cf08a02430da4561,30,120,2026-09-07T15:47:18.618081+00:00,E1,route-only,case_017,medium,Можно вместо графика вывести таблицу?,CONTINUE,CONTINUE,True,,"[""CONTINUE"", ""NEW""]","[""CONTINUE"", ""NEW""]","{""route"": ""CONTINUE""}",312,12,,0.17337117600254714
qwen3-4b,"[""qwen3-4b""]",http://localhost:8000,structured-factorial-v1,route-only,0,0,False,128,json_schema,"[""CONTINUE"", ""NEW""]","{""E1"": {""prompt_order"": [""CONTINUE"", ""NEW""], ""enum_order"": [""CONTINUE"", ""NEW""]}, ""E2"": {""prompt_order"": [""NEW"", ""CONTINUE""], ""enum_order"": [""CONTINUE"", ""NEW""]}, ""E3"": {""prompt_order"": [""CONTINUE"", ""NEW""], ""enum_order"": [""NEW"", ""CONTINUE""]}, ""E4"": {""prompt_order"": [""NEW"", ""CONTINUE""], ""enum_order"": [""NEW"", ""CONTINUE""]}}",dataset_v2.jsonl,fe6357ef072442689848d72f942828f5d12da4f71611fd86b4f9ceeddad6088c,routes_continue_first.json,cfdff764daf9e962e49fb05003148c1469462fc1e0558573cf08a02430da4561,30,120,2026-09-07T15:47:18.618081+00:00,E1,route-only,case_018,medium,А как подключить новый MCP-инструмент?,NEW,CONTINUE,False,,"[""CONTINUE"", ""NEW""]","[""CONTINUE"", ""NEW""]","{""route"": ""CONTINUE""}",314,11,,0.16410012500273297
qwen3-4b,"[""qwen3-4b""]",http://localhost:8000,structured-factorial-v1,route-only,0,0,False,128,json_schema,"[""CONTINUE"", ""NEW""]","{""E1"": {""prompt_order"": [""CONTINUE"", ""NEW""], ""enum_order"": [""CONTINUE"", ""NEW""]}, ""E2"": {""prompt_order"": [""NEW"", ""CONTINUE""], ""enum_order"": [""CONTINUE"", ""NEW""]}, ""E3"": {""prompt_order"": [""CONTINUE"", ""NEW""], ""enum_order"": [""NEW"", ""CONTINUE""]}, ""E4"": {""prompt_order"": [""NEW"", ""CONTINUE""], ""enum_order"": [""NEW"", ""CONTINUE""]}}",dataset_v2.jsonl,fe6357ef072442689848d72f942828f5d12da4f71611fd86b4f9ceeddad6088c,routes_continue_first.json,cfdff764daf9e962e49fb05003148c1469462fc1e0558573cf08a02430da4561,30,120,2026-09-07T15:47:18.618081+00:00,E1,route-only,case_019,medium,А если руководитель сейчас отсутствует?,CONTINUE,CONTINUE,True,,"[""CONTINUE"", ""NEW""]","[""CONTINUE"", ""NEW""]","{""route"": ""CONTINUE""}",320,11,,0.16015569899900584
qwen3-4b,"[""qwen3-4b""]",http://localhost:8000,structured-factorial-v1,route-only,0,0,False,128,json_schema,"[""CONTINUE"", ""NEW""]","{""E1"": {""prompt_order"": [""CONTINUE"", ""NEW""], ""enum_order"": [""CONTINUE"", ""NEW""]}, ""E2"": {""prompt_order"": [""NEW"", ""CONTINUE""], ""enum_order"": [""CONTINUE"", ""NEW""]}, ""E3"": {""prompt_order"": [""CONTINUE"", ""NEW""], ""enum_order"": [""NEW"", ""CONTINUE""]}, ""E4"": {""prompt_order"": [""NEW"", ""CONTINUE""], ""enum_order"": [""NEW"", ""CONTINUE""]}}",dataset_v2.jsonl,fe6357ef072442689848d72f942828f5d12da4f71611fd86b4f9ceeddad6088c,routes_continue_first.json,cfdff764daf9e962e49fb05003148c1469462fc1e0558573cf08a02430da4561,30,120,2026-09-07T15:47:18.618081+00:00,E1,route-only,case_020,medium,А как назначить роль аналитика Иванову?,NEW,CONTINUE,False,,"[""CONTINUE"", ""NEW""]","[""CONTINUE"", ""NEW""]","{""route"": ""CONTINUE""}",331,11,,0.16600807699433062
qwen3-4b,"[""qwen3-4b""]",http://localhost:8000,structured-factorial-v1,route-only,0,0,False,128,json_schema,"[""CONTINUE"", ""NEW""]","{""E1"": {""prompt_order"": [""CONTINUE"", ""NEW""], ""enum_order"": [""CONTINUE"", ""NEW""]}, ""E2"": {""prompt_order"": [""NEW"", ""CONTINUE""], ""enum_order"": [""CONTINUE"", ""NEW""]}, ""E3"": {""prompt_order"": [""CONTINUE"", ""NEW""], ""enum_order"": [""NEW"", ""CONTINUE""]}, ""E4"": {""prompt_order"": [""NEW"", ""CONTINUE""], ""enum_order"": [""NEW"", ""CONTINUE""]}}",dataset_v2.jsonl,fe6357ef072442689848d72f942828f5d12da4f71611fd86b4f9ceeddad6088c,routes_continue_first.json,cfdff764daf9e962e49fb05003148c1469462fc1e0558573cf08a02430da4561,30,120,2026-09-07T15:47:18.618081+00:00,E1,route-only,case_021,medium,Сформируй новый отчёт по сотрудникам.,NEW,CONTINUE,False,,"[""CONTINUE"", ""NEW""]","[""CONTINUE"", ""NEW""]","{""route"": ""CONTINUE""}",328,11,,0.1661272419951274
qwen3-4b,"[""qwen3-4b""]",http://localhost:8000,structured-factorial-v1,route-only,0,0,False,128,json_schema,"[""CONTINUE"", ""NEW""]","{""E1"": {""prompt_order"": [""CONTINUE"", ""NEW""], ""enum_order"": [""CONTINUE"", ""NEW""]}, ""E2"": {""prompt_order"": [""NEW"", ""CONTINUE""], ""enum_order"": [""CONTINUE"", ""NEW""]}, ""E3"": {""prompt_order"": [""CONTINUE"", ""NEW""], ""enum_order"": [""NEW"", ""CONTINUE""]}, ""E4"": {""prompt_order"": [""NEW"", ""CONTINUE""], ""enum_order"": [""NEW"", ""CONTINUE""]}}",dataset_v2.jsonl,fe6357ef072442689848d72f942828f5d12da4f71611fd86b4f9ceeddad6088c,routes_continue_first.json,cfdff764daf9e962e49fb05003148c1469462fc1e0558573cf08a02430da4561,30,120,2026-09-07T15:47:18.618081+00:00,E1,route-only,case_022,medium,А где изменить номер телефона в профиле?,NEW,CONTINUE,False,,"[""CONTINUE"", ""NEW""]","[""CONTINUE"", ""NEW""]","{""route"": ""CONTINUE""}",322,11,,0.1634896719988319
qwen3-4b,"[""qwen3-4b""]",http://localhost:8000,structured-factorial-v1,route-only,0,0,False,128,json_schema,"[""CONTINUE"", ""NEW""]","{""E1"": {""prompt_order"": [""CONTINUE"", ""NEW""], ""enum_order"": [""CONTINUE"", ""NEW""]}, ""E2"": {""prompt_order"": [""NEW"", ""CONTINUE""], ""enum_order"": [""CONTINUE"", ""NEW""]}, ""E3"": {""prompt_order"": [""CONTINUE"", ""NEW""], ""enum_order"": [""NEW"", ""CONTINUE""]}, ""E4"": {""prompt_order"": [""NEW"", ""CONTINUE""], ""enum_order"": [""NEW"", ""CONTINUE""]}}",dataset_v2.jsonl,fe6357ef072442689848d72f942828f5d12da4f71611fd86b4f9ceeddad6088c,routes_continue_first.json,cfdff764daf9e962e49fb05003148c1469462fc1e0558573cf08a02430da4561,30,120,2026-09-07T15:47:18.618081+00:00,E1,route-only,case_023,hard,"Да. А если попробовать через VPN, это может помочь?",CONTINUE,CONTINUE,True,,"[""CONTINUE"", ""NEW""]","[""CONTINUE"", ""NEW""]","{""route"": ""CONTINUE""}",325,11,,0.1649259840050945
qwen3-4b,"[""qwen3-4b""]",http://localhost:8000,structured-factorial-v1,route-only,0,0,False,128,json_schema,"[""CONTINUE"", ""NEW""]","{""E1"": {""prompt_order"": [""CONTINUE"", ""NEW""], ""enum_order"": [""CONTINUE"", ""NEW""]}, ""E2"": {""prompt_order"": [""NEW"", ""CONTINUE""], ""enum_order"": [""CONTINUE"", ""NEW""]}, ""E3"": {""prompt_order"": [""CONTINUE"", ""NEW""], ""enum_order"": [""NEW"", ""CONTINUE""]}, ""E4"": {""prompt_order"": [""NEW"", ""CONTINUE""], ""enum_order"": [""NEW"", ""CONTINUE""]}}",dataset_v2.jsonl,fe6357ef072442689848d72f942828f5d12da4f71611fd86b4f9ceeddad6088c,routes_continue_first.json,cfdff764daf9e962e49fb05003148c1469462fc1e0558573cf08a02430da4561,30,120,2026-09-07T15:47:18.618081+00:00,E1,route-only,case_024,hard,"Спасибо, вошёл. А уведомления как отключить?",NEW,CONTINUE,False,,"[""CONTINUE"", ""NEW""]","[""CONTINUE"", ""NEW""]","{""route"": ""CONTINUE""}",327,11,,0.16535836999537423
